z u1dC23 u3dC23 discC23 flow1dC23 flow3dC23 flowdiscC23 areaC23 intersectionsC23 u1dC40 u3dC40 discC40 flow1dC40 flow3dC40 flowdiscC40 areaC40 intersectionsC40
2.7135678392 35.0111700674 33.7897161143 1.22145395313 2.31841842466 2.25595201041 0.0624664142539 0.0667644558711 1265.0 52.0859687553 50.0127708438 2.07319791151 2.33065162838 2.23902061246 0.0916310159189 0.0447689774968 797.0
2.74371859296 33.7544817121 32.7309907323 1.0234909798 2.31657481741 2.26900477633 0.0475700410799 0.0693228260301 1315.0 48.3131991454 47.3037338201 1.00946532532 2.33039439747 2.2966551234 0.0337392740764 0.0485512440124 835.0
2.77386934673 32.3570332717 31.6683689886 0.688664283012 2.31224883251 2.27805894898 0.0341898835364 0.0719348366123 1540.0 44.3838600572 43.6055114715 0.778348585687 2.3263798162 2.2906303033 0.0357495129023 0.0525307518705 1012.0
2.8040201005 30.8951841419 30.478186637 0.416997504933 2.30561282412 2.27785180844 0.0277610156807 0.0747371172562 1571.0 40.5392063305 40.2759010294 0.263305301169 2.31851319681 2.28775894077 0.0307542560418 0.0568021790276 1157.0
2.83417085427 29.4543915917 29.3123755686 0.142016023029 2.29775561559 2.28845622419 0.0092993914093 0.0780713326638 1545.0 36.9697514656 37.0594533142 0.0897018485737 2.30722399873 2.29663920436 0.0105847943757 0.0619717507672 1187.0
2.86432160804 28.1969734706 28.2311806046 0.0342071340423 2.29727741461 2.29766695277 0.000389538159526 0.0813875616803 1644.0 33.8761709629 34.2646519378 0.388480974915 2.29866035937 2.30669584551 0.0080354861473 0.0673199847383 1289.0
2.89447236181 27.1580097758 26.9437357503 0.214274025492 2.30479699786 2.28481341159 0.0199835862733 0.0847994291795 1626.0 31.4891423605 31.7172778256 0.228135465084 2.30803468888 2.31091734532 0.00288265644228 0.0728598891123 1373.0
2.92462311558 26.2447955009 26.0461216597 0.198673841147 2.31114410329 2.27851706754 0.0326270357516 0.0874800900229 1737.0 29.5478463709 29.5923641351 0.0445177642723 2.31963668911 2.28982938377 0.0298073053402 0.0773790621564 1533.0
2.95477386935 25.4553161288 25.3373816372 0.117934491627 2.31514826241 2.28575154217 0.0293967202373 0.0902126184506 1727.0 27.9516119568 28.0384348433 0.0868228865286 2.32787368776 2.29731115075 0.0305625370093 0.0819343577341 1617.0
2.98492462312 24.7882134409 24.4686756214 0.319537819462 2.31674229669 2.27661096453 0.0401313321629 0.0930418548088 1849.0 26.6555975871 26.4227518565 0.232845730602 2.33204710713 2.29019917412 0.0418479330158 0.0866752708633 1612.0
3.01507537688 24.2349383737 24.0159100859 0.21902828777 2.31602684097 2.28447940211 0.0315474388662 0.0951235824057 1841.0 25.6157515961 25.2748262047 0.340925391325 2.33220845524 2.28093269714 0.0512757581049 0.0902452376393 1611.0
3.04522613065 23.7878940366 23.6365457509 0.151348285654 2.31375657143 2.2809374307 0.0328191407336 0.0965004554697 1829.0 24.794593225 24.6695341519 0.125059073102 2.32929712917 2.28603856883 0.0432585603407 0.0926664668557 1743.0
3.07537688442 23.4345796133 23.3035261728 0.131053440477 2.31050189652 2.28092556681 0.0295763297102 0.0978789883509 1964.0 24.1570072849 23.951657226 0.205350058838 2.32438155907 2.27849113029 0.0458904287843 0.0951287465742 1843.0
3.10552763819 23.1620992792 22.9182782505 0.243821028725 2.3068605125 2.27423813194 0.0326223805684 0.0992325037284 1915.0 23.6713675204 23.2853266613 0.38604085916 2.31852942813 2.26869127319 0.0498381549425 0.0974300814495 1723.0
3.13567839196 22.9570375061 22.7408640939 0.216173412244 2.30327728065 2.26992019459 0.0333570860637 0.0998167961086 1933.0 23.3090616201 23.0102922143 0.298769405852 2.3125894202 2.26462788081 0.0479615393894 0.0984180409238 1725.0
3.16582914573 22.8066988774 22.6121272333 0.194571644099 2.30006463658 2.26886527266 0.0311993639159 0.100338426776 2019.0 23.044911931 22.9498277037 0.0950842273414 2.30716045986 2.27923196385 0.0279284960133 0.099313685195 1765.0
3.1959798995 22.6993543179 22.4631869916 0.236167326298 2.29737639367 2.26434314874 0.0330332449287 0.100802399481 2073.0 22.8569894432 22.6079970531 0.248992390039 2.30256687232 2.26623576481 0.0363311075109 0.100240448523 1886.0
3.22613065327 22.6247281125 22.4646042619 0.160123850606 2.29524897649 2.26750399038 0.0277449861135 0.100936743151 2247.0 22.7266312346 22.5213120763 0.205319158345 2.29890661671 2.26391527846 0.0349913382467 0.100523240866 1883.0
3.25628140704 22.5742314389 22.3776606887 0.196570750233 2.29364356422 2.26448552075 0.0291580434697 0.101194023462 2179.0 22.6385239004 22.4566476942 0.181876206165 2.29613282589 2.26565126962 0.0304815562694 0.100890003729 1979.0
3.2864321608 22.5409877459 22.3333234634 0.207664282507 2.29248195869 2.26386880968 0.0286131490101 0.101367304933 2137.0 22.5805389561 22.3166532743 0.263885681807 2.29412072412 2.25788801019 0.0362327139274 0.101175027565 2013.0
3.31658291457 22.5197096476 22.2883577211 0.231351926533 2.29167310444 2.26178447962 0.0298886248149 0.101478292296 2135.0 22.5434089151 22.3457905634 0.197618351654 2.29271757272 2.26372247203 0.0289951006853 0.101304201595 2077.0
