case_id,paper_severity_percent,model,z_cm,section_radius_cm,r_cm,radial_velocity_cm_s,status
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.029854787128262443,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.032151302325499384,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.03444781752273632,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.03674433271997326,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.03904084791721019,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.041337363114447134,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.04363387831168407,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.04593039350892101,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.048226908706157944,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.050523423903394885,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.05281993910063182,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.05511645429786876,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.057412969495105694,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.059709484692342635,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.06200599988957957,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.0643025150868165,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.06659903028405345,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.06889554548129039,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.07119206067852732,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.07348857587576425,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.0757850910730012,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.07808160627023814,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.08037812146747507,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.082674636664712,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.08497115186194895,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.08726766705918589,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.08956418225642282,0.0,postprocessed_1d_radial_velocity
